1,63,123,63,1,142,NULL,2019-08-24 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
206,29,186,29,32,441,NULL,2020-12-13 03:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
207,127,16,16,32,210,NULL,2020-12-13 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
208,19,163,163,32,493,NULL,2020-12-12 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
209,210,163,210,31,37,NULL,2020-12-05 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
210,180,168,168,31,675,NULL,2020-12-05 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
211,225,118,225,31,78,NULL,2020-12-05 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
212,129,12,129,31,264,NULL,2020-12-05 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
213,254,59,59,31,773,NULL,2020-12-05 19:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
214,93,255,93,31,380,NULL,2020-12-05 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
215,257,90,90,31,143,NULL,2020-12-05 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
216,41,29,41,31,118,NULL,2020-12-05 22:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
217,11,230,230,31,716,NULL,2020-12-06 03:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
218,234,167,234,31,611,NULL,2020-12-06 03:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
219,215,93,93,30,206,NULL,2020-11-27 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
220,147,159,159,30,416,NULL,2020-11-27 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
221,123,168,168,30,521,NULL,2020-11-28 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
222,222,18,18,30,312,NULL,2020-11-28 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
223,56,188,56,30,227,NULL,2020-11-28 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
224,4,16,4,30,123,NULL,2020-11-28 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
225,165,127,165,30,765,NULL,2020-11-28 21:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
226,175,180,180,30,637,NULL,2020-11-28 21:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
227,161,90,161,29,553,NULL,2020-11-21 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
228,41,7,41,29,118,NULL,2020-11-21 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
229,229,39,39,29,116,NULL,2020-11-21 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
230,157,257,157,29,642,NULL,2020-11-21 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
231,140,186,140,29,473,NULL,2020-11-21 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
232,93,98,93,29,380,NULL,2020-11-21 21:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
233,162,163,162,29,300,NULL,2020-11-22 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
234,138,105,138,29,154,NULL,2020-11-22 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
235,180,123,123,29,675,NULL,2020-11-22 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
236,234,233,233,29,611,NULL,2020-11-22 03:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
237,244,121,121,28,438,NULL,2020-11-14 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
238,139,168,139,28,500,NULL,2020-11-14 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
239,225,15,225,28,78,NULL,2020-11-14 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
240,239,237,239,28,11,NULL,2020-11-14 20:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
241,243,111,243,28,660,NULL,2020-11-14 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
242,186,80,186,28,589,NULL,2020-11-14 21:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
243,175,157,157,28,637,NULL,2020-11-14 22:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
244,63,12,63,28,77,NULL,2020-11-15 00:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
245,226,188,226,28,679,NULL,2020-11-15 00:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
246,123,257,257,28,521,NULL,2020-11-15 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
247,90,123,90,27,500,NULL,2020-11-07 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
248,233,11,233,27,463,NULL,2020-11-07 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
249,215,255,215,27,206,NULL,2020-11-07 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
250,157,139,157,27,642,NULL,2020-11-07 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
251,73,63,63,27,257,NULL,2020-11-07 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
252,39,82,39,27,544,NULL,2020-11-07 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
253,98,163,163,27,85,NULL,2020-11-07 21:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
254,159,40,159,27,546,NULL,2020-11-08 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
255,12,212,12,27,222,NULL,2020-11-08 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
256,167,249,249,27,606,NULL,2020-11-08 03:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
257,39,118,39,26,544,NULL,2020-10-31 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
258,255,98,255,26,531,NULL,2020-10-31 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
259,87,175,175,26,500,NULL,2020-10-31 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
260,82,229,229,26,404,NULL,2020-10-31 18:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
261,19,210,210,26,493,NULL,2020-10-31 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
262,16,112,16,26,409,NULL,2020-10-31 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
263,163,215,215,26,106,NULL,2020-10-31 20:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
264,2,21,21,26,258,NULL,2020-10-31 22:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
265,168,161,161,26,73,NULL,2020-10-31 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
266,216,12,216,26,433,NULL,2020-10-31 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
267,147,138,147,25,416,NULL,2020-10-24 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
268,98,97,98,25,85,NULL,2020-10-24 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
269,165,16,16,25,765,NULL,2020-10-24 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
270,210,162,162,25,37,NULL,2020-10-24 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
271,111,67,111,25,567,NULL,2020-10-24 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
272,124,180,180,25,689,NULL,2020-10-24 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
273,163,93,163,25,106,NULL,2020-10-24 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
274,215,19,215,25,206,NULL,2020-10-24 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
275,126,123,123,25,722,NULL,2020-10-24 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
276,188,39,39,25,308,NULL,2020-10-25 01:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
277,229,21,229,35,116,NULL,2021-09-02 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
278,244,147,244,35,438,NULL,2021-09-03 22:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
279,257,168,168,35,143,NULL,2021-09-04 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
280,98,201,98,35,56,NULL,2021-09-04 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
281,121,4,4,35,515,NULL,2021-09-04 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
282,92,90,92,35,425,NULL,2021-09-04 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
283,215,108,215,35,206,NULL,2021-09-04 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
284,40,73,73,35,65,NULL,2021-09-04 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
285,230,112,230,35,635,NULL,2021-08-28 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
286,30,140,140,35,138,NULL,2021-09-05 02:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
287,161,166,166,36,553,NULL,2021-09-11 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
288,212,170,170,36,543,NULL,2021-09-11 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
289,139,27,139,36,500,NULL,2021-09-11 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
290,93,92,92,36,380,NULL,2021-09-11 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
291,249,171,249,36,480,NULL,2021-09-11 22:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
292,12,215,12,36,222,NULL,2021-09-11 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
293,7,121,7,36,335,NULL,2021-09-11 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
294,127,138,127,36,210,NULL,2021-09-11 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
295,123,248,123,36,521,NULL,2021-09-12 00:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
296,29,234,29,36,441,NULL,2021-09-12 02:15:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
297,90,39,39,37,500,NULL,2021-09-18 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
298,255,244,255,37,531,NULL,2021-09-18 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
299,121,124,124,37,335,NULL,2021-09-18 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
300,98,140,98,37,85,NULL,2021-09-18 18:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
301,159,175,159,37,546,NULL,2021-09-18 18:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
302,63,4,4,37,77,NULL,2021-09-18 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
303,168,16,168,37,73,NULL,2021-09-18 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
304,147,243,147,37,416,NULL,2021-09-18 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
305,29,11,29,37,441,NULL,2021-09-19 02:15:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
306,230,69,69,37,635,NULL,2021-09-19 02:45:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
307,257,159,159,38,683,NULL,2021-09-25 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
308,127,112,112,38,210,NULL,2021-09-25 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
309,22,129,22,38,29,NULL,2021-09-25 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
310,210,188,188,38,37,NULL,2021-09-25 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
311,12,216,12,38,56,NULL,2021-09-25 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
312,118,239,239,38,455,NULL,2021-09-25 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
313,67,111,111,38,99,NULL,2021-09-25 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
314,87,175,87,38,637,NULL,2021-09-25 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
315,201,230,230,38,701,NULL,2021-09-25 22:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
316,163,98,163,38,106,NULL,2021-09-25 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
317,73,12,73,39,650,NULL,2021-10-02 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
318,257,123,123,39,143,NULL,2021-10-02 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
319,210,215,215,39,37,NULL,2021-10-02 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
320,159,39,39,39,546,NULL,2021-10-02 18:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
321,4,165,4,39,123,NULL,2021-10-02 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
322,201,166,201,39,701,NULL,2021-10-02 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
323,163,19,163,39,106,NULL,2021-10-02 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
324,40,22,40,39,500,NULL,2021-10-02 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
325,112,16,16,39,731,NULL,2021-10-03 01:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
326,230,11,11,39,635,NULL,2021-10-03 02:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
327,215,162,162,40,189,NULL,2021-10-09 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
328,165,12,165,40,765,NULL,2021-10-09 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
329,54,76,76,40,775,NULL,2021-10-09 16:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
330,16,73,73,40,409,NULL,2021-10-09 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
331,29,21,21,40,441,NULL,2021-10-09 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
332,231,46,231,40,781,NULL,2021-10-09 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
333,92,168,92,40,425,NULL,2021-10-09 20:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
334,229,56,229,40,116,NULL,2021-10-09 22:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
335,253,239,239,40,359,NULL,2021-10-09 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
336,139,123,123,40,500,NULL,2021-10-09 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
337,108,7,108,41,137,NULL,2021-10-12 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
338,215,163,163,41,206,NULL,2021-10-16 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
339,46,260,46,41,605,NULL,2021-10-16 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
340,73,101,73,41,650,NULL,2021-10-16 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
341,19,29,19,41,493,NULL,2021-10-16 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
342,147,121,147,41,416,NULL,2021-10-16 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
343,127,4,4,41,210,NULL,2021-10-16 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
344,212,165,165,41,543,NULL,2021-10-16 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
345,98,93,93,41,85,NULL,2021-10-16 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
346,257,15,257,41,143,NULL,2021-10-17 00:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
347,7,41,7,42,424,NULL,2021-10-20 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
348,15,247,247,42,92,NULL,2021-10-23 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
349,175,257,257,42,637,NULL,2021-10-23 19:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
350,93,163,93,42,380,NULL,2021-10-23 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
351,230,166,166,42,635,NULL,2021-10-23 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
352,170,40,170,42,342,NULL,2021-10-23 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
353,222,254,222,42,312,NULL,2021-10-23 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
354,249,29,29,42,480,NULL,2021-10-23 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
355,159,233,159,42,546,NULL,2021-10-23 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
356,121,138,121,42,335,NULL,2021-10-23 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
357,124,123,124,43,689,NULL,2021-10-30 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
358,19,215,19,43,493,NULL,2021-10-30 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
359,63,73,73,43,257,NULL,2021-10-30 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
360,16,165,16,43,409,NULL,2021-10-30 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
361,127,101,127,43,210,NULL,2021-10-30 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
362,82,188,82,43,404,NULL,2021-10-30 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
363,161,168,161,43,553,NULL,2021-10-30 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
364,234,230,234,43,611,NULL,2021-10-31 02:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
365,29,243,29,43,441,NULL,2021-10-31 02:15:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
366,186,69,69,43,589,NULL,2021-10-31 02:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
367,22,244,22,44,29,NULL,2021-11-05 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
368,147,247,147,44,416,NULL,2021-11-06 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
369,165,105,165,44,765,NULL,2021-11-06 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
370,97,98,98,44,500,NULL,2021-11-06 16:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
371,216,16,216,44,433,NULL,2021-11-06 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
372,116,168,168,44,482,NULL,2021-11-06 19:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
373,12,127,12,44,222,NULL,2021-11-06 20:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
374,101,212,212,44,182,NULL,2021-11-06 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
375,69,21,21,44,129,NULL,2021-11-06 23:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
376,93,215,93,44,380,NULL,2021-11-06 23:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
377,170,147,170,45,342,NULL,2021-11-12 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
378,168,123,123,45,73,NULL,2021-11-13 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
379,19,162,19,45,493,NULL,2021-11-13 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
380,16,127,127,45,409,NULL,2021-11-13 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
381,188,229,188,45,308,NULL,2021-11-13 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
382,212,73,73,45,543,NULL,2021-11-13 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
383,92,126,92,45,425,NULL,2021-11-13 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
384,165,216,165,45,765,NULL,2021-11-14 00:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
385,247,138,247,45,69,NULL,2021-11-14 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
386,243,159,159,45,660,NULL,2021-11-14 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
387,161,124,161,46,553,NULL,2021-11-20 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
388,40,247,40,46,500,NULL,2021-11-20 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
389,4,12,4,46,123,NULL,2021-11-20 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
390,39,188,39,46,544,NULL,2021-11-20 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
391,116,123,123,46,482,NULL,2021-11-20 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
392,170,243,170,46,342,NULL,2021-11-20 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
393,239,227,239,46,11,NULL,2021-11-20 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
394,98,19,19,46,85,NULL,2021-11-20 22:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
395,234,166,234,46,611,NULL,2021-11-21 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
396,167,11,167,46,606,NULL,2021-11-21 03:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
397,186,21,186,47,712,NULL,2021-11-26 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
398,123,161,123,47,521,NULL,2021-11-27 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
399,63,67,63,47,77,NULL,2021-11-27 17:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
400,166,167,166,47,60,NULL,2021-11-27 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
401,115,253,253,47,394,NULL,2021-11-27 20:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
402,243,244,244,47,660,NULL,2021-11-27 20:45:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
403,126,257,126,47,722,NULL,2021-11-27 21:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
404,163,162,163,47,106,NULL,2021-11-28 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
405,111,101,101,47,567,NULL,2021-11-28 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
406,190,40,40,47,804,NULL,2021-11-28 00:30:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
407,239,253,239,48,11,NULL,2021-12-04 00:00:00,1,2024-04-23 02:01:42,2024-04-23 02:01:42
